PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1631102,TyTy,Washington Jr.,TyTy Washington Jr.,"Washington Jr., TyTy",T. Washington Jr.,tyty-washington-jr,2001-11-15T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195.0,2,14.0,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,tyty_washington,2022,2024,Y,Y,Y,2022,1,29,N
1630322,Lindy,Waters III,Lindy Waters III,"Waters III, Lindy",L. Waters III,lindy-waters-iii,1997-07-28T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,210.0,3,43.0,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,lindy_waters_iii,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630570,Trendon,Watford,Trendon Watford,"Watford, Trendon",T. Watford,trendon-watford,2000-11-09T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,237.0,3,9.0,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,trendon_watford,2021,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1641817,Anton,Watson,Anton Watson,"Watson, Anton",A. Watson,anton-watson,2000-10-06T00:00:00,Gonzaga,USA,Gonzaga/USA,6-8,225.0,0,28.0,Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,anton_watson,2024,2024,Y,N,Y,2024,2,54,N
1631212,Peyton,Watson,Peyton Watson,"Watson, Peyton",P. Watson,peyton-watson,2002-09-11T00:00:00,UCLA,USA,UCLA/USA,6-7,200.0,2,8.0,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,peyton_watson,2022,2024,Y,Y,Y,2022,1,30,N
1642377,Jaylen,Wells,Jaylen Wells,"Wells, Jaylen",J. Wells,jaylen-wells,2003-08-26T00:00:00,Washington State,USA,Washington State/USA,6-8,,0,0.0,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,jaylen_wells,2024,2024,N,Y,Y,2024,2,39,N
1641705,Victor,Wembanyama,Victor Wembanyama,"Wembanyama, Victor",V. Wembanyama,victor-wembanyama,2004-01-04T00:00:00,Metropolitans 92,France,Metropolitans 92/France,7-3,235.0,1,1.0,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,victor_wembanyama,2023,2024,N,Y,Y,2023,1,1,N
1631104,Blake,Wesley,Blake Wesley,"Wesley, Blake",B. Wesley,blake-wesley,2003-03-16T00:00:00,Notre Dame,USA,Notre Dame/USA,6-3,185.0,2,14.0,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,blake_wesley,2022,2024,Y,Y,Y,2022,1,25,N
201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,russell-westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-4,200.0,16,4.0,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,russell_westbrook,2008,2024,N,Y,Y,2008,1,4,Y
1629632,Coby,White,Coby White,"White, Coby",C. White,coby-white,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,6-5,195.0,5,0.0,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019,2024,N,Y,Y,2019,1,7,N
1628401,Derrick,White,Derrick White,"White, Derrick",D. White,derrick-white,1994-07-02T00:00:00,Colorado,USA,Colorado/USA,6-4,190.0,7,9.0,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,derrick_white,2017,2024,Y,Y,Y,2017,1,29,N
1641727,Dariq,Whitehead,Dariq Whitehead,"Whitehead, Dariq",D. Whitehead,dariq-whitehead,2004-08-01T00:00:00,Duke,USA,Duke/USA,6-6,220.0,1,0.0,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dariq_whitehead,2023,2024,Y,Y,Y,2023,1,22,N
1641715,Cam,Whitmore,Cam Whitmore,"Whitmore, Cam",C. Whitmore,cam-whitmore,2004-07-08T00:00:00,Villanova,USA,Villanova/USA,6-7,230.0,1,7.0,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,cam_whitmore,2023,2024,Y,Y,Y,2023,1,20,N
1630598,Aaron,Wiggins,Aaron Wiggins,"Wiggins, Aaron",A. Wiggins,aaron-wiggins,1999-01-02T00:00:00,Maryland,USA,Maryland/USA,6-5,190.0,3,21.0,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,aaron_wiggins,2021,2024,Y,Y,Y,2021,2,55,N
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197.0,10,22.0,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,andrew_wiggins,2014,2024,N,Y,Y,2014,1,1,N
1631214,Alondes,Williams,Alondes Williams,"Williams, Alondes",A. Williams,alondes-williams,1999-06-19T00:00:00,Wake Forest,USA,Wake Forest/USA,6-4,210.0,2,,Guard,Inactive,Y,0,,,,,alondes_williams,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630314,Brandon,Williams,Brandon Williams,"Williams, Brandon",B. Williams,brandon-williams,1999-11-22T00:00:00,Arizona,USA,Arizona/USA,6-1,190.0,2,10.0,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,brandon_williams,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642262,Cody,Williams,Cody Williams,"Williams, Cody",C. Williams,cody-williams,2004-11-20T00:00:00,Colorado,USA,Colorado/USA,6-7,190.0,0,5.0,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,tmp_cody_williams,2024,2024,Y,Y,Y,2024,1,10,N
1629684,Grant,Williams,Grant Williams,"Williams, Grant",G. Williams,grant-williams,1998-11-30T00:00:00,Tennessee,USA,Tennessee/USA,6-6,236.0,5,2.0,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,grant_williams,2019,2024,N,Y,Y,2019,1,22,N
1631114,Jalen,Williams,Jalen Williams,"Williams, Jalen",J. Williams,jalen-williams,2001-04-14T00:00:00,Santa Clara,USA,Santa Clara/USA,6-5,211.0,2,8.0,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jalen_williams,2022,2024,N,Y,Y,2022,1,12,N
1631119,Jaylin,Williams,Jaylin Williams,"Williams, Jaylin",J. Williams,jaylin-williams,2002-06-29T00:00:00,Arkansas,USA,Arkansas/USA,6-9,240.0,2,6.0,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jaylin_williams,2022,2024,Y,Y,Y,2022,2,34,N
1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,kenrich-williams,1994-12-02T00:00:00,TCU,USA,TCU/USA,6-6,210.0,6,34.0,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,kenrich_williams,2018,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631109,Mark,Williams,Mark Williams,"Williams, Mark",M. Williams,mark-williams,2001-12-16T00:00:00,Duke,USA,Duke/USA,7-0,240.0,2,5.0,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,mark_williams,2022,2024,Y,Y,Y,2022,1,15,N
1631466,Nate,Williams,Nate Williams,"Williams, Nate",N. Williams,nate-williams,1999-02-12T00:00:00,Buffalo,USA,Buffalo/USA,6-5,205.0,2,19.0,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jeenathan_williams,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630172,Patrick,Williams,Patrick Williams,"Williams, Patrick",P. Williams,patrick-williams,2001-08-26T00:00:00,Florida State,USA,Florida State/USA,6-7,215.0,4,44.0,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,patrick_williams,2020,2024,N,Y,Y,2020,1,4,N
1630533,Ziaire,Williams,Ziaire Williams,"Williams, Ziaire",Z. Williams,ziaire-williams,2001-09-12T00:00:00,Stanford,USA,Stanford/USA,6-9,185.0,3,8.0,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,ziaire_williams,2021,2024,Y,Y,Y,2021,1,10,N
1629057,Robert,Williams III,Robert Williams III,"Williams III, Robert",R. Williams III,robert-williams-iii,1997-10-17T00:00:00,Texas A&M,USA,Texas A&M/USA,6-9,249.0,6,35.0,Center-Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,robert_williams,2018,2024,Y,Y,Y,2018,1,27,N
1631246,Vince,Williams Jr.,Vince Williams Jr.,"Williams Jr., Vince",V. Williams Jr.,vince-williams-jr,2000-08-30T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,6-4,205.0,2,5.0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,vince_williams_jr,2022,2024,Y,Y,Y,2022,2,47,N
1629627,Zion,Williamson,Zion Williamson,"Williamson, Zion",Z. Williamson,zion-williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,6-6,284.0,4,1.0,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019,2024,N,Y,Y,2019,1,1,N
1630592,Jalen,Wilson,Jalen Wilson,"Wilson, Jalen",J. Wilson,jalen-wilson,2000-11-04T00:00:00,Kansas,USA,Kansas/USA,6-6,220.0,1,22.0,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,jalen_wilson,2023,2024,Y,Y,Y,2023,2,51,N
1630164,James,Wiseman,James Wiseman,"Wiseman, James",J. Wiseman,james-wiseman,2001-03-31T00:00:00,Memphis,USA,Memphis/USA,6-11,240.0,3,,Center,Inactive,Y,0,,,,,james_wiseman,2020,2024,Y,Y,Y,2020,1,2,N
1631209,Isaiah,Wong,Isaiah Wong,"Wong, Isaiah",I. Wong,isaiah-wong,2001-01-28T00:00:00,Miami,USA,Miami/USA,6-3,185.0,1,,Guard,Inactive,Y,0,,,,,isaiah_wong,2023,2024,Y,Y,Y,2023,2,55,N
1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,christian-wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-8,214.0,9,35.0,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,christian_wood,2015,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,delon-wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,6-5,185.0,9,0.0,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,delon_wright,2015,2024,Y,Y,Y,2015,1,20,N
1627824,Guerschon,Yabusele,Guerschon Yabusele,"Yabusele, Guerschon",G. Yabusele,guerschon-yabusele,1995-12-17T00:00:00,"Rouen, France",France,"Rouen, France/France",6-8,265.0,2,28.0,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,guerschon_yabusele,2016,2024,Y,Y,Y,2016,1,16,N
1642385,Cui,Yongxi,Cui Yongxi,"Yongxi, Cui",C. Yongxi,cui-yongxi,2003-05-28T00:00:00,Guangzhou Loong Lions,China,,6-5,190.0,0,,Forward,Inactive,Y,0,,,,,yongxi_cui,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,trae-young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,6-1,164.0,6,11.0,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018,2024,N,Y,Y,2018,1,5,N
203469,Cody,Zeller,Cody Zeller,"Zeller, Cody",C. Zeller,cody-zeller,1992-10-05T00:00:00,Indiana,USA,Indiana/USA,6-11,240.0,12,40.0,Forward-Center,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,cody_zeller,2013,2023,N,Y,Y,2013,1,4,N
1627826,Ivica,Zubac,Ivica Zubac,"Zubac, Ivica",I. Zubac,ivica-zubac,1997-03-18T00:00:00,Mega Basket,Croatia,Mega Basket/Croatia,7-0,240.0,8,40.0,Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,ivica_zubac,2016,2024,Y,Y,Y,2016,2,32,N
1641783,Tristan,da Silva,Tristan da Silva,"da Silva, Tristan",T. da Silva,tristan-da-silva,2001-05-15T00:00:00,Colorado,Germany,Colorado/Germany,6-8,217.0,0,23.0,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,tristan_da_silva,2024,2024,N,Y,Y,2024,1,18,N
1628427,Vlatko,Čančar,Vlatko Čančar,"Čančar, Vlatko",V. Čančar,vlatko-čančar,1997-04-10T00:00:00,San Pablo Burgos,Slovenia,San Pablo Burgos/Slovenia,6-8,236.0,4,31.0,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,vlatko_cancar,2019,2024,Y,Y,Y,2017,2,49,N
203967,Dario,Šarić,Dario Šarić,"Šarić, Dario",D. Šarić,dario-šarić,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225,7,9,Forward-Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,dario_saric,2016,2024,N,Y,Y,2014,1,12,N
